career_title,skill_id,skill_name,relation_type
ICT account manager,outsourcing-model,Outsourcing model,optional
ICT account manager,hybrid-model,hybrid model,optional
ICT account manager,open-source-model,Open source model,optional
ICT account manager,saas-service-oriented-modelling,SaaS (service-oriented modelling),optional
ICT account manager,ensure-compliance-with-legal-requirements,ensure compliance with legal requirements,optional
ICT account manager,deliver-a-sales-pitch,deliver a sales pitch,optional
ICT account manager,perform-data-mining,perform data mining,optional
ICT account manager,forecast-account-metrics,forecast account metrics,optional
ICT account manager,adhere-to-organisational-guidelines,adhere to organisational guidelines,optional
ICT account manager,coordinate-technological-activities,coordinate technological activities,optional
ICT account manager,maintain-customer-records,maintain customer records,optional
ICT account manager,build-business-relationships,build business relationships,optional
ICT account manager,identify-ict-user-needs,identify ICT user needs,optional
ICT account manager,implement-strategic-planning,implement strategic planning,optional
ICT account manager,perform-market-research,perform market research,optional
ICT project manager,internal-risk-management-policy,internal risk management policy,essential
ICT project manager,quality-standards,quality standards,essential
ICT project manager,ict-project-management,ICT project management,essential
ICT project manager,ict-project-management-methodologies,ICT project management methodologies,essential
ICT project manager,coach-employees,coach employees,essential
ICT project manager,apply-conflict-management,apply conflict management,essential
ICT project manager,perform-risk-analysis,perform risk analysis,essential
ICT project manager,manage-budgets,manage budgets,essential
ICT project manager,create-project-specifications,create project specifications,essential
ICT project manager,manage-project-information,manage project information,essential
ICT project manager,manage-staff,manage staff,essential
ICT project manager,manage-ict-project,manage ICT project,essential
